player,turn,deadwood,score,opp_score,hand_result,match_result
0,2,47,52,61,20,0
1,3,50,61,52,-20,1
0,4,47,52,61,20,0
1,5,41,61,52,-20,1
0,6,43,52,61,20,0
1,7,31,61,52,-20,1
0,8,35,52,61,20,0
1,9,30,61,52,-20,1
0,10,26,52,61,20,0
1,11,30,61,52,-20,1
0,12,26,52,61,20,0
1,13,29,61,52,-20,1
0,14,14,52,61,20,0
0,1,44,72,61,12,0
1,2,49,61,72,-12,1
0,3,44,72,61,12,0
1,4,22,61,72,-12,1
0,5,37,72,61,12,0
1,1,59,61,84,15,1
0,2,68,84,61,-15,0
1,3,59,61,84,15,1
0,4,55,84,61,-15,0
1,5,50,61,84,15,1
0,6,28,84,61,-15,0
1,7,50,61,84,15,1
0,8,32,84,61,-15,0
1,9,29,61,84,15,1
0,10,32,84,61,-15,0
1,11,14,61,84,15,1
0,12,28,84,61,-15,0
1,13,12,61,84,15,1
0,1,68,84,76,-2,0
1,2,76,76,84,2,1
0,3,68,84,76,-2,0
1,4,76,76,84,2,1
0,5,64,84,76,-2,0
1,6,70,76,84,2,1
0,7,59,84,76,-2,0
1,8,64,76,84,2,1
0,9,29,84,76,-2,0
1,10,61,76,84,2,1
0,11,25,84,76,-2,0
1,12,57,76,84,2,1
0,13,27,84,76,-2,0
1,14,54,76,84,2,1
0,15,26,84,76,-2,0
1,16,54,76,84,2,1
0,17,22,84,76,-2,0
1,18,49,76,84,2,1
0,19,22,84,76,-2,0
1,20,32,76,84,2,1
0,21,15,84,76,-2,0
1,22,32,76,84,2,1
0,23,15,84,76,-2,0
1,24,13,76,84,2,1
0,25,15,84,76,-2,0
1,26,13,76,84,2,1
0,27,15,84,76,-2,0
1,28,13,76,84,2,1
0,29,15,84,76,-2,0
1,30,12,76,84,2,1
0,31,9,84,76,-2,0
1,32,12,76,84,2,1
1,1,76,78,84,34,1
0,2,44,84,78,-34,0
1,3,76,78,84,34,1
0,4,44,84,78,-34,0
1,5,59,78,84,34,1
0,6,42,84,78,-34,0
1,7,50,78,84,34,1
0,8,36,84,78,-34,0
1,9,50,78,84,34,1
0,10,36,84,78,-34,0
1,11,21,78,84,34,1
0,12,40,84,78,-34,0
1,13,12,78,84,34,1
1,1,71,0,0,-29,0
0,2,16,0,0,29,1
1,3,71,0,0,-29,0
0,4,16,0,0,29,1
1,5,69,0,0,-29,0
0,6,16,0,0,29,1
1,7,39,0,0,-29,0
0,8,16,0,0,29,1
0,1,39,29,0,15,1
1,2,32,0,29,-15,0
0,3,39,29,0,15,1
1,4,32,0,29,-15,0
0,5,40,29,0,15,1
1,6,32,0,29,-15,0
0,7,43,29,0,15,1
1,8,32,0,29,-15,0
0,9,13,29,0,15,1
1,1,45,0,44,-39,0
0,2,70,44,0,39,1
1,3,45,0,44,-39,0
0,4,42,44,0,39,1
1,5,45,0,44,-39,0
0,6,16,44,0,39,1
1,7,40,0,44,-39,0
0,8,11,44,0,39,1
1,9,20,0,44,-39,0
0,10,11,44,0,39,1
1,11,18,0,44,-39,0
0,12,11,44,0,39,1
0,1,29,83,0,66,1
1,2,72,0,83,-66,0
0,3,26,83,0,66,1
0,1,68,0,0,-10,0
1,2,39,0,0,10,1
0,3,68,0,0,-10,0
1,4,39,0,0,10,1
0,5,63,0,0,-10,0
1,6,37,0,0,10,1
0,7,47,0,0,-10,0
1,8,34,0,0,10,1
0,9,39,0,0,-10,0
1,10,26,0,0,10,1
0,11,39,0,0,-10,0
1,12,24,0,0,10,1
0,13,45,0,0,-10,0
1,14,13,0,0,10,1
0,15,45,0,0,-10,0
1,16,12,0,0,10,1
0,17,26,0,0,-10,0
1,18,12,0,0,10,1
1,1,65,10,0,-26,1
0,2,69,0,10,26,0
1,3,65,10,0,-26,1
0,4,42,0,10,26,0
1,5,36,10,0,-26,1
0,6,43,0,10,26,0
1,7,36,10,0,-26,1
0,8,13,0,10,26,0
0,1,80,26,10,-42,0
1,2,37,10,26,42,1
0,3,58,26,10,-42,0
1,4,15,10,26,42,1
1,1,74,52,26,-25,1
0,2,74,26,52,25,0
1,3,74,52,26,-25,1
0,4,74,26,52,25,0
1,5,71,52,26,-25,1
0,6,67,26,52,25,0
1,7,45,52,26,-25,1
0,8,37,26,52,25,0
1,9,45,52,26,-25,1
0,10,29,26,52,25,0
1,11,41,52,26,-25,1
0,12,25,26,52,25,0
1,13,38,52,26,-25,1
0,14,25,26,52,25,0
1,15,38,52,26,-25,1
0,16,25,26,52,25,0
1,17,33,52,26,-25,1
0,18,19,26,52,25,0
1,19,32,52,26,-25,1
0,20,12,26,52,25,0
1,21,19,52,26,-25,1
0,22,11,26,52,25,0
1,23,19,52,26,-25,1
0,24,12,26,52,25,0
1,25,14,52,26,-25,1
0,26,12,26,52,25,0
1,27,14,52,26,-25,1
0,28,15,26,52,25,0
1,29,14,52,26,-25,1
0,30,11,26,52,25,0
1,31,13,52,26,-25,1
0,32,11,26,52,25,0
1,33,13,52,26,-25,1
0,1,49,51,52,-23,0
1,2,60,52,51,23,1
0,3,49,51,52,-23,0
1,4,60,52,51,23,1
0,5,45,51,52,-23,0
1,6,60,52,51,23,1
0,7,41,51,52,-23,0
1,8,33,52,51,23,1
0,9,39,51,52,-23,0
1,10,28,52,51,23,1
0,11,40,51,52,-23,0
1,12,27,52,51,23,1
0,13,34,51,52,-23,0
1,14,20,52,51,23,1
0,15,30,51,52,-23,0
1,16,20,52,51,23,1
0,17,34,51,52,-23,0
1,18,12,52,51,23,1
1,1,53,75,51,29,1
0,2,58,51,75,-29,0
1,3,53,75,51,29,1
0,4,58,51,75,-29,0
1,5,53,75,51,29,1
0,6,52,51,75,-29,0
1,7,47,75,51,29,1
0,8,44,51,75,-29,0
1,9,47,75,51,29,1
0,10,44,51,75,-29,0
1,11,36,75,51,29,1
0,12,32,51,75,-29,0
1,13,16,75,51,29,1
0,14,12,51,75,-29,0
1,15,11,75,51,29,1
0,16,11,51,75,-29,0
1,1,70,0,0,2,1
0,2,39,0,0,-2,0
1,3,70,0,0,2,1
0,4,39,0,0,-2,0
1,5,61,0,0,2,1
0,6,30,0,0,-2,0
1,7,61,0,0,2,1
0,8,36,0,0,-2,0
1,9,58,0,0,2,1
0,10,32,0,0,-2,0
1,11,58,0,0,2,1
0,12,32,0,0,-2,0
1,13,58,0,0,2,1
0,14,30,0,0,-2,0
1,15,54,0,0,2,1
0,16,30,0,0,-2,0
1,17,54,0,0,2,1
0,18,25,0,0,-2,0
1,19,28,0,0,2,1
0,1,36,0,2,22,0
1,2,65,2,0,-22,1
0,3,36,0,2,22,0
1,4,65,2,0,-22,1
0,5,32,0,2,22,0
1,6,59,2,0,-22,1
0,7,31,0,2,22,0
1,1,35,2,22,-14,1
0,2,70,22,2,14,0
1,3,35,2,22,-14,1
0,4,34,22,2,14,0
1,5,35,2,22,-14,1
0,6,31,22,2,14,0
1,7,35,2,22,-14,1
0,8,31,22,2,14,0
1,9,25,2,22,-14,1
0,10,24,22,2,14,0
0,1,67,36,2,-35,0
1,2,38,2,36,35,1
0,3,67,36,2,-35,0
1,4,38,2,36,35,1
0,5,67,36,2,-35,0
1,6,33,2,36,35,1
1,1,62,37,36,-18,1
0,2,47,36,37,18,0
1,3,62,37,36,-18,1
0,4,47,36,37,18,0
1,5,62,37,36,-18,1
0,6,47,36,37,18,0
1,7,59,37,36,-18,1
0,8,26,36,37,18,0
1,9,55,37,36,-18,1
0,10,26,36,37,18,0
1,11,33,37,36,-18,1
0,12,19,36,37,18,0
1,13,27,37,36,-18,1
0,14,19,36,37,18,0
0,1,62,54,37,-2,0
1,2,73,37,54,2,1
0,3,62,54,37,-2,0
1,4,73,37,54,2,1
0,5,61,54,37,-2,0
1,6,70,37,54,2,1
0,7,60,54,37,-2,0
1,8,43,37,54,2,1
0,9,52,54,37,-2,0
1,10,43,37,54,2,1
0,11,46,54,37,-2,0
1,12,37,37,54,2,1
0,13,44,54,37,-2,0
1,14,30,37,54,2,1
0,15,44,54,37,-2,0
1,16,24,37,54,2,1
0,17,18,54,37,-2,0
1,18,24,37,54,2,1
0,19,19,54,37,-2,0
1,20,24,37,54,2,1
0,21,19,54,37,-2,0
1,22,24,37,54,2,1
0,23,27,54,37,-2,0
1,24,24,37,54,2,1
0,25,27,54,37,-2,0
1,26,11,37,54,2,1
0,27,27,54,37,-2,0
1,28,11,37,54,2,1
1,1,78,39,54,1,1
0,2,51,54,39,-1,0
1,3,48,39,54,1,1
0,4,45,54,39,-1,0
1,5,48,39,54,1,1
0,6,43,54,39,-1,0
1,7,48,39,54,1,1
0,8,39,54,39,-1,0
1,9,43,39,54,1,1
0,10,39,54,39,-1,0
1,11,35,39,54,1,1
0,12,42,54,39,-1,0
1,13,16,39,54,1,1
0,14,37,54,39,-1,0
1,15,16,39,54,1,1
0,16,37,54,39,-1,0
1,17,16,39,54,1,1
0,18,21,54,39,-1,0
1,19,16,39,54,1,1
0,20,21,54,39,-1,0
1,21,16,39,54,1,1
0,22,13,54,39,-1,0
1,23,16,39,54,1,1
0,24,9,54,39,-1,0
1,25,11,39,54,1,1
0,1,46,54,40,25,0
1,2,66,40,54,-25,1
0,3,46,54,40,25,0
1,4,66,40,54,-25,1
0,5,20,54,40,25,0
1,6,44,40,54,-25,1
0,7,20,54,40,25,0
1,8,35,40,54,-25,1
0,9,20,54,40,25,0
1,10,29,40,54,-25,1
0,11,20,54,40,25,0
1,12,29,40,54,-25,1
0,13,20,54,40,25,0
1,14,21,40,54,-25,1
1,1,55,40,79,-4,1
0,2,47,79,40,4,0
1,3,55,40,79,-4,1
0,4,47,79,40,4,0
1,5,28,40,79,-4,1
0,6,40,79,40,4,0
1,7,21,40,79,-4,1
0,8,40,79,40,4,0
1,9,21,40,79,-4,1
0,10,26,79,40,4,0
1,11,16,40,79,-4,1
0,12,18,79,40,4,0
0,1,64,83,40,7,0
1,2,58,40,83,-7,1
0,3,64,83,40,7,0
1,4,58,40,83,-7,1
0,5,34,83,40,7,0
1,6,34,40,83,-7,1
0,7,34,83,40,7,0
1,8,24,40,83,-7,1
0,9,20,83,40,7,0
1,10,12,40,83,-7,1
0,11,12,83,40,7,0
1,12,12,40,83,-7,1
0,13,12,83,40,7,0
1,1,52,40,90,50,1
0,2,76,90,40,-50,0
1,3,52,40,90,50,1
0,4,76,90,40,-50,0
1,5,43,40,90,50,1
0,6,73,90,40,-50,0
1,7,37,40,90,50,1
0,8,67,90,40,-50,0
1,9,35,40,90,50,1
0,10,67,90,40,-50,0
1,11,31,40,90,50,1
0,12,71,90,40,-50,0
1,13,14,40,90,50,1
0,1,67,90,90,-23,0
1,2,56,90,90,23,1
0,3,45,90,90,-23,0
1,4,26,90,90,23,1
0,5,45,90,90,-23,0
1,6,17,90,90,23,1
0,7,37,90,90,-23,0
1,8,15,90,90,23,1
0,9,39,90,90,-23,0
1,10,15,90,90,23,1
0,1,45,0,0,-15,1
1,2,66,0,0,15,0
0,3,35,0,0,-15,1
1,4,36,0,0,15,0
0,5,35,0,0,-15,1
1,6,29,0,0,15,0
0,7,35,0,0,-15,1
1,8,25,0,0,15,0
0,9,33,0,0,-15,1
1,10,25,0,0,15,0
0,11,33,0,0,-15,1
1,12,25,0,0,15,0
0,13,32,0,0,-15,1
1,14,25,0,0,15,0
0,15,32,0,0,-15,1
1,16,25,0,0,15,0
0,17,32,0,0,-15,1
1,18,25,0,0,15,0
0,19,34,0,0,-15,1
1,20,25,0,0,15,0
1,1,52,15,0,13,0
0,2,72,0,15,-13,1
1,3,30,15,0,13,0
0,4,72,0,15,-13,1
1,5,30,15,0,13,0
0,6,73,0,15,-13,1
1,7,30,15,0,13,0
0,8,47,0,15,-13,1
1,9,22,15,0,13,0
0,10,37,0,15,-13,1
1,11,18,15,0,13,0
0,12,37,0,15,-13,1
1,13,15,15,0,13,0
0,1,62,0,28,18,1
1,2,38,28,0,-18,0
0,3,62,0,28,18,1
1,4,38,28,0,-18,0
0,5,42,0,28,18,1
1,6,38,28,0,-18,0
0,7,42,0,28,18,1
1,8,29,28,0,-18,0
0,9,14,0,28,18,1
1,1,49,28,18,-28,0
0,2,55,18,28,28,1
1,3,49,28,18,-28,0
0,4,29,18,28,28,1
1,5,47,28,18,-28,0
0,6,25,18,28,28,1
1,7,43,28,18,-28,0
0,8,25,18,28,28,1
1,9,43,28,18,-28,0
0,10,25,18,28,28,1
1,11,38,28,18,-28,0
0,12,28,18,28,28,1
1,13,38,28,18,-28,0
0,14,28,18,28,28,1
1,15,38,28,18,-28,0
0,16,29,18,28,28,1
1,17,38,28,18,-28,0
0,18,29,18,28,28,1
1,19,38,28,18,-28,0
0,20,29,18,28,28,1
1,21,29,28,18,-28,0
0,22,29,18,28,28,1
1,23,22,28,18,-28,0
0,24,30,18,28,28,1
1,25,22,28,18,-28,0
0,26,20,18,28,28,1
1,27,13,28,18,-28,0
0,28,20,18,28,28,1
1,29,13,28,18,-28,0
0,1,63,46,28,28,1
1,2,72,28,46,-28,0
0,3,33,46,28,28,1
1,4,48,28,46,-28,0
0,5,31,46,28,28,1
1,6,39,28,46,-28,0
0,7,30,46,28,28,1
1,8,39,28,46,-28,0
0,9,26,46,28,28,1
1,10,39,28,46,-28,0
0,11,26,46,28,28,1
1,12,38,28,46,-28,0
0,13,13,46,28,28,1
1,14,31,28,46,-28,0
0,15,18,46,28,28,1
1,16,18,28,46,-28,0
0,17,18,46,28,28,1
1,18,11,28,46,-28,0
0,19,13,46,28,28,1
1,20,11,28,46,-28,0
0,21,13,46,28,28,1
1,22,11,28,46,-28,0
1,1,53,28,74,21,0
0,2,68,74,28,-21,1
1,3,31,28,74,21,0
0,4,68,74,28,-21,1
1,5,23,28,74,21,0
0,6,66,74,28,-21,1
1,7,19,28,74,21,0
0,8,67,74,28,-21,1
1,9,19,28,74,21,0
0,10,38,74,28,-21,1
1,11,12,28,74,21,0
0,12,38,74,28,-21,1
1,13,12,28,74,21,0
0,1,73,74,49,26,1
1,2,63,49,74,-26,0
0,3,61,74,49,26,1
1,4,59,49,74,-26,0
0,5,31,74,49,26,1
1,6,52,49,74,-26,0
0,7,31,74,49,26,1
1,1,43,0,0,-23,1
0,2,28,0,0,23,0
1,3,43,0,0,-23,1
0,4,28,0,0,23,0
1,5,40,0,0,-23,1
0,6,18,0,0,23,0
0,1,67,23,0,-3,0
1,2,43,0,23,3,1
0,3,37,23,0,-3,0
1,4,43,0,23,3,1
0,5,27,23,0,-3,0
1,6,43,0,23,3,1
0,7,20,23,0,-3,0
1,8,41,0,23,3,1
0,9,20,23,0,-3,0
1,10,36,0,23,3,1
0,11,25,23,0,-3,0
1,12,30,0,23,3,1
0,13,25,23,0,-3,0
1,14,30,0,23,3,1
0,15,25,23,0,-3,0
1,16,28,0,23,3,1
0,17,14,23,0,-3,0
1,18,26,0,23,3,1
0,19,13,23,0,-3,0
1,20,26,0,23,3,1
0,21,16,23,0,-3,0
1,22,21,0,23,3,1
0,23,15,23,0,-3,0
1,24,21,0,23,3,1
1,1,58,3,23,16,1
0,2,53,23,3,-16,0
1,3,58,3,23,16,1
0,4,53,23,3,-16,0
1,5,28,3,23,16,1
0,6,48,23,3,-16,0
1,7,25,3,23,16,1
0,8,48,23,3,-16,0
1,9,23,3,23,16,1
0,10,23,23,3,-16,0
1,11,23,3,23,16,1
0,1,21,23,19,10,0
1,2,39,19,23,-10,1
0,3,21,23,19,10,0
1,4,39,19,23,-10,1
0,5,18,23,19,10,0
1,6,31,19,23,-10,1
0,7,18,23,19,10,0
1,8,31,19,23,-10,1
0,9,12,23,19,10,0
1,10,24,19,23,-10,1
0,11,12,23,19,10,0
1,1,62,19,33,18,1
0,2,47,33,19,-18,0
1,3,62,19,33,18,1
0,4,47,33,19,-18,0
1,5,58,19,33,18,1
0,6,47,33,19,-18,0
1,7,33,19,33,18,1
0,8,19,33,19,-18,0
1,9,33,19,33,18,1
0,10,19,33,19,-18,0
1,11,20,19,33,18,1
0,1,71,33,37,28,0
1,2,47,37,33,-28,1
0,3,71,33,37,28,0
1,4,47,37,33,-28,1
0,5,66,33,37,28,0
1,6,47,37,33,-28,1
0,7,72,33,37,28,0
1,8,46,37,33,-28,1
0,9,69,33,37,28,0
1,10,36,37,33,-28,1
0,11,60,33,37,28,0
1,12,28,37,33,-28,1
0,13,36,33,37,28,0
1,14,28,37,33,-28,1
0,15,36,33,37,28,0
1,16,19,37,33,-28,1
1,1,46,37,61,3,1
0,2,62,61,37,-3,0
1,3,46,37,61,3,1
0,4,62,61,37,-3,0
1,5,37,37,61,3,1
0,6,32,61,37,-3,0
1,7,37,37,61,3,1
0,8,24,61,37,-3,0
1,9,33,37,61,3,1
0,10,20,61,37,-3,0
1,11,33,37,61,3,1
0,12,20,61,37,-3,0
1,13,25,37,61,3,1
0,14,27,61,37,-3,0
1,15,15,37,61,3,1
0,16,26,61,37,-3,0
1,17,15,37,61,3,1
0,18,23,61,37,-3,0
1,19,14,37,61,3,1
0,20,23,61,37,-3,0
1,21,14,37,61,3,1
0,22,23,61,37,-3,0
1,23,14,37,61,3,1
0,24,23,61,37,-3,0
1,25,14,37,61,3,1
0,26,22,61,37,-3,0
1,27,14,37,61,3,1
0,28,30,61,37,-3,0
1,29,13,37,61,3,1
0,30,30,61,37,-3,0
1,31,13,37,61,3,1
0,32,30,61,37,-3,0
1,33,13,37,61,3,1
0,1,61,61,40,-25,0
1,2,74,40,61,25,1
0,3,61,61,40,-25,0
1,4,74,40,61,25,1
0,5,43,61,40,-25,0
1,6,44,40,61,25,1
0,7,42,61,40,-25,0
1,8,42,40,61,25,1
0,9,38,61,40,-25,0
1,10,42,40,61,25,1
0,11,38,61,40,-25,0
1,12,38,40,61,25,1
0,13,16,61,40,-25,0
1,14,30,40,61,25,1
0,15,14,61,40,-25,0
1,16,22,40,61,25,1
0,17,14,61,40,-25,0
1,18,22,40,61,25,1
0,19,14,61,40,-25,0
1,20,22,40,61,25,1
0,21,14,61,40,-25,0
1,22,22,40,61,25,1
0,23,8,61,40,-25,0
1,24,22,40,61,25,1
0,25,8,61,40,-25,0
1,26,21,40,61,25,1
0,27,8,61,40,-25,0
1,28,21,40,61,25,1
0,29,0,61,40,-25,0
1,30,21,40,61,25,1
0,31,0,61,40,-25,0
1,32,13,40,61,25,1
1,1,43,65,61,-7,1
0,2,51,61,65,7,0
1,3,43,65,61,-7,1
0,4,39,61,65,7,0
1,5,39,65,61,-7,1
0,6,11,61,65,7,0
1,7,35,65,61,-7,1
0,8,11,61,65,7,0
0,1,63,68,65,-9,0
1,2,53,65,68,9,1
0,3,63,68,65,-9,0
1,4,53,65,68,9,1
0,5,54,68,65,-9,0
1,6,23,65,68,9,1
0,7,47,68,65,-9,0
1,8,14,65,68,9,1
1,1,71,74,68,30,1
0,2,47,68,74,-30,0
1,3,71,74,68,30,1
0,4,47,68,74,-30,0
1,5,63,74,68,30,1
0,6,47,68,74,-30,0
1,7,34,74,68,30,1
0,1,75,0,0,7,1
1,2,46,0,0,-7,0
0,3,45,0,0,7,1
1,4,41,0,0,-7,0
0,5,43,0,0,7,1
1,6,39,0,0,-7,0
0,7,17,0,0,7,1
1,8,39,0,0,-7,0
0,9,14,0,0,7,1
1,10,20,0,0,-7,0
0,11,16,0,0,7,1
1,12,11,0,0,-7,0
0,13,16,0,0,7,1
1,1,43,0,7,15,0
0,2,62,7,0,-15,1
1,3,43,0,7,15,0
0,4,38,7,0,-15,1
1,5,33,0,7,15,0
0,6,30,7,0,-15,1
1,7,27,0,7,15,0
0,8,30,7,0,-15,1
1,9,22,0,7,15,0
0,1,54,7,15,-6,1
1,2,69,15,7,6,0
0,3,24,7,15,-6,1
1,4,60,15,7,6,0
0,5,19,7,15,-6,1
1,6,51,15,7,6,0
0,7,15,7,15,-6,1
1,8,19,15,7,6,0
1,1,71,21,7,-12,0
0,2,43,7,21,12,1
1,3,71,21,7,-12,0
0,4,43,7,21,12,1
1,5,71,21,7,-12,0
0,6,13,7,21,12,1
1,7,41,21,7,-12,0
0,8,13,7,21,12,1
0,1,67,19,21,-20,1
1,2,58,21,19,20,0
0,3,67,19,21,-20,1
1,4,58,21,19,20,0
0,5,62,19,21,-20,1
1,6,58,21,19,20,0
0,7,63,19,21,-20,1
1,8,57,21,19,20,0
0,9,60,19,21,-20,1
1,10,31,21,19,20,0
0,11,60,19,21,-20,1
1,12,24,21,19,20,0
0,13,37,19,21,-20,1
1,14,18,21,19,20,0
0,15,37,19,21,-20,1
1,16,16,21,19,20,0
0,17,37,19,21,-20,1
1,18,16,21,19,20,0
0,19,40,19,21,-20,1
1,20,16,21,19,20,0
0,21,32,19,21,-20,1
1,22,16,21,19,20,0
0,23,32,19,21,-20,1
1,24,16,21,19,20,0
0,25,32,19,21,-20,1
1,26,16,21,19,20,0
0,27,32,19,21,-20,1
1,28,16,21,19,20,0
1,1,35,41,19,-18,0
0,2,63,19,41,18,1
1,3,35,41,19,-18,0
0,4,33,19,41,18,1
1,5,30,41,19,-18,0
0,6,29,19,41,18,1
1,7,30,41,19,-18,0
0,8,29,19,41,18,1
1,9,28,41,19,-18,0
0,10,29,19,41,18,1
1,11,28,41,19,-18,0
0,12,22,19,41,18,1
1,13,24,41,19,-18,0
0,14,24,19,41,18,1
0,1,65,37,41,-3,1
1,2,75,41,37,3,0
0,3,47,37,41,-3,1
1,4,68,41,37,3,0
0,5,43,37,41,-3,1
1,6,38,41,37,3,0
0,7,37,37,41,-3,1
1,8,17,41,37,3,0
0,9,18,37,41,-3,1
1,10,12,41,37,3,0
0,11,21,37,41,-3,1
1,12,12,41,37,3,0
0,13,17,37,41,-3,1
1,14,12,41,37,3,0
1,1,43,44,37,3,0
0,2,68,37,44,-3,1
1,3,43,44,37,3,0
0,4,68,37,44,-3,1
1,5,37,44,37,3,0
0,6,66,37,44,-3,1
1,7,37,44,37,3,0
0,8,62,37,44,-3,1
1,9,37,44,37,3,0
0,10,36,37,44,-3,1
1,11,29,44,37,3,0
0,12,13,37,44,-3,1
1,13,13,44,37,3,0
0,1,47,37,47,29,1
1,2,47,47,37,-29,0
0,3,47,37,47,29,1
1,4,47,47,37,-29,0
0,5,49,37,47,29,1
1,6,43,47,37,-29,0
0,7,42,37,47,29,1
1,8,43,47,37,-29,0
0,9,41,37,47,29,1
1,10,41,47,37,-29,0
0,11,12,37,47,29,1
1,12,41,47,37,-29,0
0,13,17,37,47,29,1
1,14,34,47,37,-29,0
0,15,19,37,47,29,1
1,16,26,47,37,-29,0
0,17,19,37,47,29,1
1,18,17,47,37,-29,0
0,19,19,37,47,29,1
1,20,11,47,37,-29,0
1,1,36,47,66,-7,0
0,2,65,66,47,7,1
1,3,31,47,66,-7,0
0,4,62,66,47,7,1
1,5,31,47,66,-7,0
0,6,57,66,47,7,1
1,7,31,47,66,-7,0
0,8,37,66,47,7,1
1,9,24,47,66,-7,0
0,10,30,66,47,7,1
1,11,24,47,66,-7,0
0,12,30,66,47,7,1
0,1,53,73,47,26,1
1,2,64,47,73,-26,0
0,3,53,73,47,26,1
1,4,41,47,73,-26,0
0,5,54,73,47,26,1
1,6,41,47,73,-26,0
0,7,54,73,47,26,1
1,8,32,47,73,-26,0
0,9,26,73,47,26,1
1,1,47,47,99,-3,0
0,2,73,99,47,3,1
1,3,47,47,99,-3,0
0,4,73,99,47,3,1
1,5,25,47,99,-3,0
0,6,70,99,47,3,1
1,7,25,47,99,-3,0
0,8,40,99,47,3,1
1,9,21,47,99,-3,0
0,10,16,99,47,3,1
1,1,46,0,0,-26,0
0,2,34,0,0,26,1
1,3,46,0,0,-26,0
0,4,34,0,0,26,1
0,1,75,26,0,27,1
1,2,78,0,26,-27,0
0,3,75,26,0,27,1
1,4,78,0,26,-27,0
0,5,70,26,0,27,1
1,6,78,0,26,-27,0
0,7,67,26,0,27,1
1,8,48,0,26,-27,0
0,9,38,26,0,27,1
1,10,21,0,26,-27,0
0,11,22,26,0,27,1
1,12,21,0,26,-27,0
0,13,18,26,0,27,1
1,14,19,0,26,-27,0
0,15,18,26,0,27,1
1,16,19,0,26,-27,0
0,17,18,26,0,27,1
1,18,19,0,26,-27,0
0,19,1,26,0,27,1
1,20,19,0,26,-27,0
0,21,1,26,0,27,1
1,22,18,0,26,-27,0
0,23,1,26,0,27,1
1,24,15,0,26,-27,0
0,25,0,26,0,27,1
1,26,15,0,26,-27,0
1,1,74,0,53,31,0
0,2,66,53,0,-31,1
1,3,44,0,53,31,0
0,4,62,53,0,-31,1
1,5,38,0,53,31,0
0,6,63,53,0,-31,1
1,7,35,0,53,31,0
0,8,38,53,0,-31,1
1,9,13,0,53,31,0
0,1,32,53,31,26,1
1,2,59,31,53,-26,0
0,3,32,53,31,26,1
1,4,59,31,53,-26,0
0,5,30,53,31,26,1
1,6,54,31,53,-26,0
0,7,30,53,31,26,1
1,8,54,31,53,-26,0
0,9,30,53,31,26,1
1,10,50,31,53,-26,0
0,11,30,53,31,26,1
1,12,50,31,53,-26,0
0,13,29,53,31,26,1
1,14,45,31,53,-26,0
0,15,28,53,31,26,1
1,1,59,31,79,-19,0
0,2,44,79,31,19,1
1,3,59,31,79,-19,0
0,4,44,79,31,19,1
1,5,55,31,79,-19,0
0,6,34,79,31,19,1
1,7,54,31,79,-19,0
0,8,31,79,31,19,1
1,9,49,31,79,-19,0
0,10,31,79,31,19,1
0,1,36,98,31,11,1
1,2,57,31,98,-11,0
0,3,18,98,31,11,1
1,4,57,31,98,-11,0
0,5,14,98,31,11,1
1,6,40,31,98,-11,0
0,7,14,98,31,11,1
1,8,40,31,98,-11,0
0,9,14,98,31,11,1
1,10,40,31,98,-11,0
0,11,14,98,31,11,1
0,1,87,0,0,30,1
1,2,66,0,0,-30,0
0,3,87,0,0,30,1
1,4,66,0,0,-30,0
0,5,80,0,0,30,1
1,6,65,0,0,-30,0
0,7,50,0,0,30,1
1,8,58,0,0,-30,0
0,9,44,0,0,30,1
1,10,55,0,0,-30,0
0,11,40,0,0,30,1
1,12,38,0,0,-30,0
0,13,16,0,0,30,1
1,14,32,0,0,-30,0
0,15,13,0,0,30,1
1,16,26,0,0,-30,0
0,17,13,0,0,30,1
1,18,19,0,0,-30,0
1,1,67,0,30,-24,0
0,2,39,30,0,24,1
1,3,67,0,30,-24,0
0,4,39,30,0,24,1
1,5,67,0,30,-24,0
0,6,29,30,0,24,1
1,7,53,0,30,-24,0
0,8,24,30,0,24,1
1,9,53,0,30,-24,0
0,10,24,30,0,24,1
1,11,49,0,30,-24,0
0,12,24,30,0,24,1
0,1,71,54,0,-13,1
1,2,60,0,54,13,0
0,3,42,54,0,-13,1
1,4,32,0,54,13,0
0,5,46,54,0,-13,1
1,6,14,0,54,13,0
1,1,38,13,54,43,0
0,2,55,54,13,-43,1
1,3,37,13,54,43,0
0,4,52,54,13,-43,1
1,5,11,13,54,43,0
0,1,66,54,56,-15,1
1,2,47,56,54,15,0
0,3,36,54,56,-15,1
1,4,41,56,54,15,0
0,5,32,54,56,-15,1
1,6,41,56,54,15,0
0,7,32,54,56,-15,1
1,8,22,56,54,15,0
0,9,26,54,56,-15,1
1,10,22,56,54,15,0
0,11,24,54,56,-15,1
1,12,22,56,54,15,0
0,13,24,54,56,-15,1
1,14,20,56,54,15,0
0,15,27,54,56,-15,1
1,16,17,56,54,15,0
0,17,27,54,56,-15,1
1,18,17,56,54,15,0
0,19,27,54,56,-15,1
1,20,12,56,54,15,0
0,21,27,54,56,-15,1
1,22,12,56,54,15,0
1,1,41,71,54,-12,0
0,2,73,54,71,12,1
1,3,41,71,54,-12,0
0,4,44,54,71,12,1
1,5,35,71,54,-12,0
0,6,20,54,71,12,1
1,7,35,71,54,-12,0
0,8,20,54,71,12,1
1,9,31,71,54,-12,0
0,10,11,54,71,12,1
1,11,31,71,54,-12,0
0,12,11,54,71,12,1
